is_Located_Outside_India,is_NCR,Counts_of_Restaurants_in_the_city,Average_Votes_per_Restaurant,Restaurants_in_city...5,Restaurants_in_city....25,Avg..daily.orders,Average_Cost_for_Two,Has_Table,Has_Online_Orders,Percentage.online.orders,Desserts,Café.Flag,is_Eco,is_Mid,is_High,Alcohol,Continental,Oriental,Oceanic,Asian,American,Café.Pub,Fast.Food,Desserts...Beverages,Latin.American,Arabic,International,Indian,Mediterranean,Health.Conscious,European,Votes_Value,isBad
0,1,1,1.81724E-05,0,0,0.4,0.0000168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.006497317,TRUE
0,1,1,1.47031E-05,0,0,0.92,0.0000308,0,1,0.678571429,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.005765655,TRUE
0,1,1,5.28651E-06,0,0,0.92,0.0000252,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.002012072,TRUE
0,1,1,5.28651E-06,0,0,0.04,0.0000168,0,1,0.946428571,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.002012072,TRUE
0,1,1,3.79968E-06,0,0,0.68,0.0000168,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.001227059,TRUE
0,1,1,1.40423E-05,0,0,0.6,0.0000392,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005506524,TRUE
0,1,1,7.43416E-06,0,0,0.32,0.0000308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.00248651,TRUE
0,1,1,1.32163E-05,0,0,0.8,0.0000168,0,1,0.946428571,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.005182611,TRUE
0,1,1,1.09034E-05,0,0,0.76,0.0000168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.003395372,TRUE
0,1,1,5.12131E-06,0,0,0.84,0.0000224,0,1,0.767857143,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001890129,TRUE
0,1,1,4.31181E-05,0,0,0.16,0.000056,1,1,0.875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.013427154,TRUE
0,1,1,3.4858E-05,0,0,0.64,0.000056,0,1,0.821428571,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.013267103,TRUE
0,1,1,1.38771E-05,0,0,0.04,0.0000196,0,1,0.660714286,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.005441741,TRUE
0,1,1,8.09497E-06,0,0,0.76,0.0000252,0,1,0.821428571,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.003174349,TRUE
0,1,1,1.32163E-05,0,0,0.52,0.000028,0,1,0.714285714,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.005182611,TRUE
0,1,1,9.91221E-06,0,0,0.76,0.0000336,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.003886958,TRUE
0,1,1,2.16417E-05,0,0,0.04,0.000028,0,1,0.660714286,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.008486525,TRUE
0,1,1,6.45946E-05,0,0,0.4,0.0000784,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.02533001,FALSE
0,1,1,0.000134311,0,0,0.56,0.0000196,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.060413618,FALSE
0,1,1,7.58284E-05,0,0,0.6,0.0000112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.032358926,FALSE
0,1,1,7.03767E-05,0,0,0.6,0.000028,0,1,0.839285714,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.029220779,FALSE
0,1,1,8.26018E-06,0,0,0.16,0.0000252,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0033344,TRUE
0,1,1,1.1399E-05,0,0,0.04,0.0000196,0,1,0.732142857,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.004732943,TRUE
0,1,1,3.63448E-06,0,0,0.6,0.0000168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001592891,TRUE
0,1,1,1.43727E-05,0,0,0.52,0.0000224,0,1,0.696428571,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.005967624,TRUE
0,1,1,3.32059E-05,0,0,0.76,0.0000224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.014553228,FALSE
0,1,1,1.99896E-05,0,0,0.84,0.0000224,0,1,0.660714286,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008760899,TRUE
0,1,1,3.79968E-06,0,0,0.52,0.0000112,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001665295,TRUE
0,1,1,2.49457E-05,0,0,0.56,0.0000672,1,1,0.732142857,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.010645311,TRUE
0,1,1,4.7909E-06,0,0,0.92,0.0000252,0,1,0.964285714,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209972,TRUE
0,1,1,1.35467E-05,0,0,0.08,0.0000224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005468417,TRUE
0,1,1,5.61692E-06,0,0,0.72,0.0000084,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.002267392,TRUE
0,1,1,2.56066E-05,0,0,0.36,0.0000224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.011517971,TRUE
0,1,1,4.85698E-05,0,0,0.44,0.0000392,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.020726633,FALSE
0,1,1,3.63448E-06,0,0,0.92,0.0000168,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001509054,TRUE
0,1,1,7.5498E-05,0,0,0.36,0.0000784,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.033088684,FALSE
0,1,1,2.14765E-06,0,0,0.08,0.000014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000866944,TRUE
0,1,1,0.000154796,0,0,1,0.0000896,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.073198662,FALSE
0,1,1,3.30407E-06,0,0,0.04,0.000028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.001524297,TRUE
0,1,1,6.93855E-06,0,0,0.12,0.000056,0,1,0.910714286,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.003361076,TRUE
0,1,1,2.57718E-05,0,0,0.24,0.0000224,0,1,0.857142857,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.012186757,TRUE
0,1,1,8.87143E-05,0,0,0.96,0.0000924,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0.040927382,FALSE
0,1,1,3.96489E-06,0,0,0.68,0.00014,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.001234681,TRUE
0,1,1,1.32163E-06,0,0,0.76,0.0000392,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000442046,TRUE
0,1,1,1.45379E-05,0,0,1,0.0000196,0,1,0.875,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.005365526,TRUE
0,1,1,8.26018E-07,0,0,0.72,0.0000448,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000285806,TRUE
0,1,1,7.76457E-06,0,0,0.8,0.000028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.002955231,TRUE
0,1,1,1.02426E-05,0,0,0.04,0.0000364,0,1,0.821428571,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.00389839,TRUE
0,1,1,2.64326E-06,0,0,0.28,0.0000224,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.000823121,TRUE
0,1,1,6.60815E-07,0,0,0.64,0.0000392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000221023,TRUE
0,1,1,2.47805E-06,0,0,0.52,0.0000336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000771676,TRUE
0,1,1,1.56943E-05,0,0,0.16,0.0000392,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005068289,TRUE
0,1,1,2.31285E-06,0,0,0.52,0.0000196,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.000746906,TRUE
0,1,1,1.98244E-06,0,0,0.16,0.0000196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.000685934,TRUE
0,1,1,1.15642E-06,0,0,0.72,0.0000252,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000413466,TRUE
0,1,1,2.14765E-06,0,0,0.48,0.0000224,0,1,0.857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000817404,TRUE
0,1,1,1.48683E-06,0,0,0.52,0.000028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000497302,TRUE
0,1,1,2.09809E-05,0,0,0.12,0.000028,0,1,0.875,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.008227395,TRUE
0,1,1,1.65204E-06,0,0,0.48,0.0000308,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.000590665,TRUE
0,1,1,7.26896E-06,0,0,0.88,0.0000448,0,1,0.982142857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.002431254,TRUE
0,1,1,4.6257E-06,0,0,0.96,0.0000392,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.001547162,TRUE
0,1,1,9.91222E-07,0,0,0.08,0.0000308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000331535,TRUE
0,1,1,2.31285E-06,0,0,0.84,0.0000112,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00072023,TRUE
0,1,1,4.4605E-06,0,0,0.64,0.000014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.001646241,TRUE
0,1,1,6.60815E-07,0,0,0.16,0.000042,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213402,TRUE
0,1,1,1.32163E-06,0,0,0.24,0.0000336,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000457289,TRUE
0,1,1,3.46927E-06,0,0,0.96,0.0000448,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.001120359,TRUE
0,1,1,2.13113E-05,0,0,0.2,0.0000224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.008848546,TRUE
0,1,1,4.7909E-06,0,0,0.2,0.0000448,0,1,0.732142857,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.001933952,TRUE
0,1,1,2.80846E-06,0,0,1,0.0000392,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.00123087,TRUE
0,1,1,3.12235E-05,0,0,0.88,0.0000448,0,1,0.946428571,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.014044494,FALSE
0,1,1,4.95611E-06,0,0,0.96,0.0000448,0,1,0.821428571,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00200064,TRUE
0,1,1,8.59059E-06,0,0,0.48,0.0000196,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.003566856,TRUE
0,1,1,0,0,0,0.64,0.0000224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,TRUE
0,1,1,3.30407E-07,0,0,0.84,0.000014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,3.30407E-07,0,0,0.6,0.0000084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE
0,1,1,3.30407E-07,0,0,0.56,0.0000168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE
0,1,1,3.30407E-07,0,0,0.68,0.0000252,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE
0,1,1,1.65203E-07,0,0,0.36,0.0000168,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE
0,1,1,3.30407E-07,0,0,0.96,0.0000168,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE
0,1,1,3.30407E-07,0,0,0.76,0.0000252,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
0,1,1,0,0,0,0.2,0.0000056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,4.9561E-07,0,0,0.04,0.0000056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,3.30407E-07,0,0,0.28,0.0000392,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,TRUE
0,1,1,1.65203E-07,0,0,0.32,0.000028,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,6.45946E-05,0,0,0.84,0.0001008,1,1,0.732142857,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.031290013,FALSE
0,1,1,5.94733E-06,0,0,0.44,0.000056,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.002194988,TRUE
0,1,1,6.27774E-06,0,0,0.12,0.0000168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00246174,TRUE
0,1,1,1.65204E-06,0,0,0,0.0000196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.000552558,TRUE
0,1,1,1.15642E-06,0,0,0.2,0.0000196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000413466,TRUE
0,1,1,6.60814E-06,0,0,0.56,0.0000196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.002438876,TRUE
0,1,1,4.14661E-05,0,0,0.64,0.0000168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.018651683,FALSE
0,1,1,5.94733E-05,0,0,0,0.0000448,1,1,0.910714286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.02537955,FALSE
0,1,1,3.30407E-07,0,0,0.44,0.0000196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,0,0,0,0.36,0.0000224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE
0,1,1,4.14661E-05,0,0,0.8,0.0000196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.010521462,TRUE
0,1,1,0,0,0,0.48,0.000028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,0,0,0,0.24,0.0000168,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,0,0,0,0.36,0.0000168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,0,0,0,0.4,0.000014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,TRUE
0,1,1,0,0,0,0.72,0.0000168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE
0,1,1,0,0,0,0.72,0.0000168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,0,0,0,0.16,0.0000168,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,2.97366E-06,0,0,0.24,0.000028,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.001097494,TRUE
0,1,1,9.91222E-07,0,0,0.16,0.0000392,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.000342967,TRUE
0,1,1,4.29529E-06,0,0,0.48,0.0000224,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001733888,TRUE
0,1,1,0,0,0,0.88,0.0000056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,TRUE
0,1,1,3.30407E-07,0,0,0.72,0.0000336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
0,1,1,8.26018E-07,0,0,0.72,0.0000616,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000295333,TRUE
0,1,1,9.0862E-06,0,0,0.84,0.000028,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.002724681,TRUE
0,1,1,1.32163E-06,0,0,0.2,0.0000112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.000472532,TRUE
0,1,1,4.7909E-06,0,0,0.64,0.000042,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00143665,TRUE
0,1,1,1.1399E-05,0,0,0.2,0.0000448,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004207061,TRUE
0,1,1,1.1399E-05,0,0,0.16,0.0000392,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.004338531,TRUE
0,1,1,5.94733E-06,0,0,0.88,0.0000336,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.002332175,TRUE
0,1,1,2.97366E-06,0,0,0.56,0.0000112,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001131791,TRUE
0,1,1,2.80846E-06,0,0,0.76,0.000014,0,1,0.75,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000874566,TRUE
0,1,1,3.13887E-06,0,0,0.08,0.0000224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001158466,TRUE
0,1,1,7.76457E-06,0,0,0.04,0.000028,0,1,0.982142857,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.002328364,TRUE
0,1,1,2.97366E-06,0,0,0.68,0.0000084,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001131791,TRUE
0,1,1,9.91222E-07,0,0,0.96,0.0000224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000320102,TRUE
0,1,1,1.17295E-05,0,0,0.48,0.0000448,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003517316,TRUE
0,1,1,8.75579E-06,0,0,0.84,0.0000336,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.003635449,TRUE
0,1,1,8.42538E-06,0,0,0.2,0.0000224,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.003789784,TRUE
0,1,1,0.000130841,0,0,0.48,0.0000896,1,1,0.910714286,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05583501,FALSE
0,1,1,9.92873E-05,0,0,0.68,0.000112,1,1,0.982142857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043514877,FALSE
0,1,1,1.07382E-05,0,0,0.92,0.000028,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.00433472,TRUE
0,1,1,5.12131E-06,0,0,0.12,0.000014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.002303594,TRUE
0,1,1,0,0,0,0.88,0.0000112,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE
0,1,1,4.9561E-07,0,0,0.24,0.000056,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,TRUE
0,1,1,1.65203E-07,0,0,0.04,0.0000056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE
0,1,1,1.65203E-07,0,0,0.04,0.0000224,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,TRUE
0,1,1,8.26018E-07,0,0,0.28,0.0000224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000276279,TRUE
0,1,1,9.91222E-07,0,0,0.28,0.0000336,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000320102,TRUE
0,1,1,2.31285E-06,0,0,0.96,0.0000336,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000826931,TRUE
0,1,1,6.60815E-07,0,0,0.4,0.000028,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.000228645,TRUE
0,1,1,2.64326E-06,0,0,0.88,0.0000252,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.000823121,TRUE
0,1,1,3.46927E-06,0,0,0.32,0.0000196,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001360435,TRUE
0,1,1,6.27774E-06,0,0,0.6,0.0000336,0,1,0.982142857,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.002316932,TRUE
0,1,1,6.60815E-07,0,0,0.32,0.0000112,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000221023,TRUE
0,1,1,5.28651E-06,0,0,0.92,0.0000504,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0.001768185,TRUE
0,1,1,4.7909E-06,0,0,0.08,0.0000392,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001712929,TRUE
0,1,1,3.13887E-06,0,0,0.72,0.0000392,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.001013658,TRUE
0,1,1,2.97366E-06,0,0,0.28,0.0000308,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.001097494,TRUE
0,1,1,8.26018E-07,0,0,0.4,0.0000336,0,1,0.821428571,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.000285806,TRUE
0,1,1,1.81724E-06,0,0,0.56,0.000028,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000607814,TRUE
0,1,1,1.15642E-06,0,0,0.84,0.0000168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00038679,TRUE
0,1,1,1.32163E-06,0,0,0.52,0.0000476,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000442046,TRUE
0,1,1,6.60815E-07,0,0,0.4,0.000014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000221023,TRUE
0,1,1,2.80846E-06,0,0,0.24,0.0000448,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000906957,TRUE
0,1,1,1.32163E-06,0,0,0.92,0.0000112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000457289,TRUE
0,1,1,9.91222E-07,0,0,0.64,0.0000112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000342967,TRUE
0,1,1,6.60815E-07,0,0,0.24,0.000014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000228645,TRUE
0,1,1,1.65204E-06,0,0,0.12,0.0000504,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000571611,TRUE
0,1,1,2.80846E-06,0,0,0.32,0.000056,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.001004131,TRUE
0,1,1,4.6257E-06,0,0,0,0.0000168,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.001653863,TRUE
0,1,1,5.28651E-06,0,0,0.2,0.0000448,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.001768185,TRUE
0,1,1,3.63448E-06,0,0,0.64,0.0000392,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.001257545,TRUE
0,1,1,2.97366E-06,0,0,0.84,0.0000448,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000960307,TRUE
